"","Layer","Participant","Start","End","Duration","Name"
"1","Turns","S1304",346.926,363.647,16.721,"T1"
"2","Turns","S1304",454.337,484.059,29.722,"T2"
"3","Turns","S1304",538.559,569.254,30.6950000000001,"T3"
"4","Turns","S1304",622.259,656.156,33.8969999999999,"T4"
"5","Brows","S1304",354.279,355.144,0.865000000000009,"gesture"
"6","Brows","S1304",355.211,356.783,1.572,"gesture"
"7","Brows","S1304",631.149,631.781,0.631999999999948,"gesture"
"8","Brows","S1304",642.666,645.416,2.75,"gesture"
"9","Brows","S1304",645.417,646.214,0.797000000000025,"gesture"
"10","Brows","S1304",653.322,653.854,0.532000000000039,"gesture"
"11","Lips","S1304",347.87,349.801,1.93099999999998,"gesture"
"12","Lips","S1304",354.893,355.759,0.866000000000042,"gesture"
"13","Lips","S1304",359.287,362.987,3.70000000000005,"gesture"
"14","Lips","S1304",363.126,363.558,0.432000000000016,"gesture"
"15","Lips","S1304",472.484,473.42,0.936000000000035,"gesture"
"16","Lips","S1304",477.8,483.068,5.26799999999997,"gesture"
"17","Lips","S1304",483.302,484.035,0.733000000000004,"gesture"
"18","Lips","S1304",539.798,541.473,1.67499999999995,"gesture"
"19","Lips","S1304",541.838,543.465,1.62700000000007,"gesture"
"20","Lips","S1304",545.351,548.32,2.96900000000005,"gesture"
"21","Lips","S1304",548.32,550.819,2.49899999999991,"gesture"
"22","Lips","S1304",553.428,555.49,2.06200000000001,"gesture"
"23","Lips","S1304",557.741,558.54,0.798999999999978,"gesture"
"24","Lips","S1304",558.54,564.494,5.95400000000006,"gesture"
"25","Lips","S1304",565.661,568.402,2.7410000000001,"gesture"
"26","Lips","S1304",623.048,627.303,4.255,"gesture"
"27","Lips","S1304",631.295,635.796,4.50100000000009,"gesture"
"28","Lips","S1304",635.962,643.636,7.67399999999998,"gesture"
"29","Lips","S1304",646.403,651.201,4.798,"gesture"
"30","Lips","S1304",654.337,658.126,3.78899999999999,"gesture"
"31","Head","S1304",355.114,355.846,0.732000000000028,"gesture"
"32","Head","S1304",356.146,356.788,0.641999999999996,"gesture"
"33","Head","S1304",360.768,361.433,0.66500000000002,"gesture"
"34","Head","S1304",474.853,476.119,1.26600000000002,"gesture"
"35","Head","S1304",477.906,478.305,0.399000000000001,"gesture"
"36","Head","S1304",479.81,481.754,1.94400000000002,"gesture"
"37","Head","S1304",541.223,541.49,0.267000000000053,"gesture"
"38","Head","S1304",544.046,544.779,0.732999999999947,"gesture"
"39","Head","S1304",551.953,552.718,0.764999999999986,"gesture"
"40","Head","S1304",553.887,554.52,0.633000000000038,"gesture"
"41","Head","S1304",555.863,556.219,0.355999999999995,"gesture"
"42","Head","S1304",559.37,559.802,0.432000000000016,"gesture"
"43","Head","S1304",560.227,560.726,0.499000000000024,"gesture"
"44","Head","S1304",564.992,565.391,0.399000000000001,"gesture"
"45","Head","S1304",626.056,626.716,0.659999999999968,"gesture"
"46","Head","S1304",628.922,629.254,0.331999999999994,"gesture"
"47","Head","S1304",630.461,631.594,1.13300000000004,"gesture"
"48","Head","S1304",637.763,638.229,0.466000000000008,"gesture"
"49","Head","S1304",644.794,645.413,0.619000000000028,"gesture"
"50","Head","S1304",646.119,646.872,0.752999999999929,"gesture"
"51","Head","S1304",651.485,653.051,1.56600000000003,"gesture"
"52","Head","S1304",653.217,654.875,1.65800000000002,"gesture"
"53","Body","S1304",347.106,348.468,1.36200000000002,"gesture"
"54","Body","S1304",360.246,362.267,2.02100000000002,"gesture"
"55","Body","S1304",459.899,461.706,1.80700000000002,"gesture"
"56","Body","S1304",478.499,481.696,3.197,"gesture"
"57","Body","S1304",481.988,482.994,1.00600000000003,"gesture"
"58","Body","S1304",542.007,543.316,1.30900000000008,"gesture"
"59","Body","S1304",548.442,548.989,0.547000000000025,"gesture"
"60","Body","S1304",549.44,550.308,0.867999999999938,"gesture"
"61","Body","S1304",557.87,562.98,5.11000000000001,"gesture"
"62","Body","S1304",565.125,568.399,3.274,"gesture"
"63","Body","S1304",630.354,632.516,2.16199999999992,"gesture"
"64","Body","S1304",633.261,635.992,2.73099999999999,"gesture"
"65","Body","S1304",636.225,639.323,3.09799999999996,"gesture"
"66","Body","S1304",646.89,649.68,2.78999999999996,"gesture"
"67","Body","S1304",653.381,655.117,1.73599999999999,"gesture"
"68","Body","S1304",655.417,658.143,2.726,"ps"
"69","Hands","S1304",347.354,347.715,0.36099999999999,"ps"
"70","Hands","S1304",349.594,350.396,0.802000000000021,"ps"
"71","Hands","S1304",360.199,362.834,2.63499999999999,"gesture"
"72","Hands","S1304",362.834,364.633,1.79899999999998,"gesture"
"73","Hands","S1304",455.646,457.935,2.28899999999999,"ps"
"74","Hands","S1304",465.157,466.926,1.76900000000001,"ps"
"75","Hands","S1304",478.519,483.4,4.88099999999997,"ps"
"76","Hands","S1304",539.813,541.176,1.36300000000006,"ps"
"77","Hands","S1304",560.732,562.519,1.78700000000003,"ps"
"78","Hands","S1304",565.945,568.606,2.66099999999994,"ps"
"79","Hands","S1304",622.615,624.347,1.73199999999997,"ps"
"80","Hands","S1304",630.01,631.608,1.59799999999996,"ps"
"81","Hands","S1304",633.304,635.396,2.09199999999998,"ps"
"82","Hands","S1304",647.571,648.669,1.09799999999996,"ps"
"83","Hands","S1304",653.409,654.131,0.72199999999998,"gesture"
"84","Hands","S1304",654.164,655.197,1.03300000000002,"gesture"
"85","Hands","S1304",655.263,656.329,1.06599999999992,"ps"
"86","Legs","S1304",478.689,480.12,1.43099999999998,"gesture"
"87","Legs","S1304",481.523,482.723,1.19999999999999,"gesture"
"88","Legs","S1304",566.938,568.369,1.43100000000004,"gesture"
"89","Legs","S1304",653.402,653.768,0.365999999999985,"gesture"
"90","Legs","S1304",654.442,655.376,0.933999999999969,"gesture"
"91","Legs","S1304",655.9,657.797,1.89700000000005,"ps"
"92","Eyes","S1304",347.62,349.04,1.42000000000002,"op"
"93","Eyes","S1304",349.407,352.641,3.23400000000004,"op"
"94","Eyes","S1304",357.063,358.365,1.30200000000002,"op"
"95","Eyes","S1304",358.882,361.6,2.71800000000002,"op"
"96","Eyes","S1304",456.034,458.284,2.25,"op"
"97","Eyes","S1304",460.106,462.314,2.20800000000003,"op "
"98","Eyes","S1304",467.114,468.216,1.10200000000003,"op"
"99","Eyes","S1304",469.447,473.2,3.75299999999999,"op"
"100","Eyes","S1304",476.119,476.931,0.811999999999955,"op"
"101","Eyes","S1304",477.907,478.364,0.456999999999994,"op"
"102","Eyes","S1304",478.688,479.621,0.932999999999993,"exp"
"103","Eyes","S1304",479.742,482.757,3.01499999999999,"op"
"104","Eyes","S1304",483.725,484.158,0.432999999999993,"exp"
"105","Eyes","S1304",538.835,539.431,0.596000000000004,"op"
"106","Eyes","S1304",539.764,543.378,3.61400000000003,"op"
"107","Eyes","S1304",544.039,544.938,0.899000000000001,"op"
"108","Eyes","S1304",545.945,550.262,4.31699999999989,"op"
"109","Eyes","S1304",556.177,558.123,1.94600000000003,"op"
"110","Eyes","S1304",565.865,566.031,0.16599999999994,"op"
"111","Eyes","S1304",566.131,566.835,0.704000000000065,"exp"
"112","Eyes","S1304",568.4,568.867,0.466999999999985,"op"
"113","Eyes","S1304",569.134,569.735,0.600999999999999,"op"
"114","Eyes","S1304",622.256,633.512,11.256,"op"
"115","Eyes","S1304",634.301,635.96,1.65899999999999,"op"
"116","Eyes","S1304",636.727,637.217,0.490000000000009,"op"
"117","Eyes","S1304",637.484,639.484,2,"op"
"118","Eyes","S1304",640.498,641.495,0.996999999999957,"op"
"119","Eyes","S1304",648.356,650.84,2.48400000000004,"op"
"120","Eyes","S1304",653.434,654.277,0.843000000000075,"op"
"121","Eyes","S1304",655.406,656.223,0.817000000000007,"op"
"122","EyesOp","S1304",350.247,361.484,11.237,"op"
"123","EyesOp","S1304",469.398,478.17,8.77199999999999,"op"
"124","EyesOp","S1304",482.59,484.569,1.97900000000004,"op"
"125","EyesOp","S1304",539.913,544.622,4.70899999999995,"op"
"126","EyesOp","S1304",548.944,557.894,8.95000000000005,"op"
"127","EyesOp","S1304",561.641,562.341,0.700000000000045,"op"
"128","EyesOp","S1304",565.313,565.58,0.267000000000053,"op"
"129","EyesOp","S1304",623.65,625.135,1.48500000000001,"op"
"130","EyesOp","S1304",625.819,628.391,2.572,"op"
"131","EyesOp","S1304",632.513,639.087,6.57399999999996,"op"
"132","EyesOp","S1304",640.176,642.131,1.95499999999993,"op"
"133","EyesOp","S1304",642.608,643.842,1.23400000000004,"op"
"134","EyesOp","S1304",645.429,654.069,8.63999999999999,"op"
"135","PausesOp","S1304",346.926,348.195,1.26900000000001,"mute"
"136","PausesOp","S1304",348.195,349.09,0.894999999999982,"voiced"
"137","PausesOp","S1304",349.09,350.09,1,"mute"
"138","PausesOp","S1304",352.35,353.182,0.831999999999994,"mute"
"139","PausesOp","S1304",353.82,355,1.18000000000001,"mute"
"140","PausesOp","S1304",355.75,357.668,1.91800000000001,"mute"
"141","PausesOp","S1304",358.29,363.64,5.34999999999997,"mute"
"142","PausesOp","S1304",454.337,455.37,1.03300000000002,"mute"
"143","PausesOp","S1304",455.68,456.53,0.849999999999966,"mute"
"144","PausesOp","S1304",458.21,460.983,2.77300000000002,"mute"
"145","PausesOp","S1304",460.983,461.57,0.586999999999989,"voiced"
"146","PausesOp","S1304",462.52,466.81,4.29000000000002,"mute"
"147","PausesOp","S1304",467.17,467.65,0.479999999999961,"mute"
"148","PausesOp","S1304",467.65,468.13,0.480000000000018,"voiced"
"149","PausesOp","S1304",468.13,468.56,0.430000000000007,"mute"
"150","PausesOp","S1304",468.566,468.8,0.234000000000037,"voiced"
"151","PausesOp","S1304",469.78,470.29,0.510000000000048,"mute"
"152","PausesOp","S1304",471.58,471.81,0.230000000000018,"mute"
"153","PausesOp","S1304",474.26,476.17,1.91000000000003,"mute"
"154","PausesOp","S1304",476.38,476.58,0.199999999999989,"voiced"
"155","PausesOp","S1304",477.13,478.34,1.20999999999998,"voiced"
"156","PausesOp","S1304",478.67,480.77,2.09999999999997,"mute"
"157","PausesOp","S1304",483.13,483.38,0.25,"voiced"
"158","PausesOp","S1304",538.559,538.76,0.201000000000022,"mute"
"159","PausesOp","S1304",541.677,542.13,0.452999999999975,"mute"
"160","PausesOp","S1304",542.478,542.75,0.272000000000048,"mute"
"161","PausesOp","S1304",543.75,544.11,0.360000000000014,"mute"
"162","PausesOp","S1304",545.21,545.43,0.219999999999914,"mute"
"163","PausesOp","S1304",546.715,546.947,0.231999999999971,"mute"
"164","PausesOp","S1304",550.71,552.816,2.10599999999999,"mute"
"165","PausesOp","S1304",553.69,554.498,0.807999999999993,"mute"
"166","PausesOp","S1304",555.09,556.29,1.19999999999993,"mute"
"167","PausesOp","S1304",556.63,557.023,0.393000000000029,"mute"
"168","PausesOp","S1304",559.48,559.65,0.169999999999959,"mute"
"169","PausesOp","S1304",561.81,562.14,0.330000000000041,"mute"
"170","PausesOp","S1304",562.879,565.604,2.72500000000002,"mute"
"171","PausesOp","S1304",566.02,568.27,2.25,"mute"
"172","PausesOp","S1304",568.536,569.253,0.717000000000098,"mute"
"173","PausesOp","S1304",622.64,623.22,0.580000000000041,"mute"
"174","PausesOp","S1304",624.794,625,0.206000000000017,"mute"
"175","PausesOp","S1304",625.9,626.55,0.649999999999977,"mute"
"176","PausesOp","S1304",627.51,627.65,0.139999999999986,"mute"
"177","PausesOp","S1304",629.59,629.89,0.299999999999955,"mute"
"178","PausesOp","S1304",630.65,631.06,0.409999999999968,"mute"
"179","PausesOp","S1304",631.06,631.38,0.32000000000005,"voiced"
"180","PausesOp","S1304",633.93,634.29,0.360000000000014,"mute"
"181","PausesOp","S1304",635.9,636.9,1,"mute"
"182","PausesOp","S1304",637.165,637.41,0.245000000000005,"mute"
"183","PausesOp","S1304",638.35,638.743,0.393000000000029,"mute"
"184","PausesOp","S1304",640.19,640.36,0.169999999999959,"mute"
"185","PausesOp","S1304",643.38,645.71,2.33000000000004,"mute"
"186","PausesOp","S1304",645.9,647.62,1.72000000000003,"mute"
"187","PausesOp","S1304",651.126,654.42,3.29399999999998,"mute"
"188","PausesOp","S1304",654.56,656.15,1.59000000000003,"mute"
"189","EDUop","S1304",348.195,350.557,2.36200000000002,"(эм) тц тарелка"
"190","EDUop","S1304",350.557,352.356,1.79899999999998,"из которой едят жидкое блюдо"
"191","EDUop","S1304",353.182,353.82,0.637999999999977,"однокоренное"
"192","EDUop","S1304",355,355.75,0.75,"на эту букву"
"193","EDUop","S1304",357.668,358.29,0.622000000000014,"тарелка"
"194","EDUop","S1304",455.37,455.68,0.310000000000002,"так"
"195","EDUop","S1304",456.53,456.911,0.381000000000029,"ага"
"196","EDUop","S1304",456.911,458.21,1.29899999999998,"ну это безвластие"
"197","EDUop","S1304",460.983,462.526,1.54300000000001,"суффикс другой только"
"198","EDUop","S1304",466.81,467.17,0.360000000000014,"так"
"199","EDUop","S1304",467.65,469.78,2.13,"(м) тц (э) такая штучка"
"200","EDUop","S1304",470.29,470.95,0.659999999999968,"с дырочками"
"201","EDUop","S1304",470.95,473.36,2.41000000000003,"куда вот посып= просып= сып= сып= сыплют что-нибудь"
"202","EDUop","S1304",473.36,474.26,0.899999999999977,"и вот так вот делают"
"203","EDUop","S1304",476.17,477.13,0.95999999999998,"ма= (э) маленькое"
"204","EDUop","S1304",478.34,478.67,0.330000000000041,"мм-хм"
"205","EDUop","S1304",480.77,481.35,0.580000000000041,"я не знаю"
"206","EDUop","S1304",481.35,482.28,0.92999999999995,"ну это рыба такая"
"207","EDUop","S1304",482.28,484.09,1.81,"но я не знаю что (э) что в ней"
"208","EDUop","S1304",538.76,539.404,0.644000000000005,"то есть это"
"209","EDUop","S1304",539.404,539.9,0.495999999999981,"по-моему"
"210","EDUop","S1304",539.9,541.677,1.77700000000004,"это оп= опасная рыба такая"
"211","EDUop","S1304",542.13,543.75,1.62,"вот= она вот так вот плавает"
"212","EDUop","S1304",544.115,544.495,0.379999999999995,"и вот=="
"213","EDUop","S1304",544.495,545.21,0.715000000000032,"нет= нет нет-нет"
"214","EDUop","S1304",545.43,546.715,1.28500000000008,"и у неё первое слово=="
"215","EDUop","S1304",546.947,547.666,0.719000000000051,"первый слог=="
"216","EDUop","S1304",547.666,550.71,3.04399999999998,"точнее первая половина слова похожа на как кошечка говорит"
"217","EDUop","S1304",552.816,553.69,0.874000000000024,"как кошечка говорит"
"218","EDUop","S1304",554.498,555.09,0.591999999999985,"по-другому"
"219","EDUop","S1304",556.29,556.63,0.340000000000032,"да"
"220","EDUop","S1304",557.02,557.87,0.850000000000023,"и ещё три буквы"
"221","EDUop","S1304",557.87,559.48,1.61000000000001,"я не знаю как объяснить"
"222","EDUop","S1304",559.48,559.98,0.5,"*смех*"
"223","EDUop","S1304",559.98,561.81,1.82999999999993,"на окончание моего имени похоже"
"224","EDUop","S1304",561.81,562.879,1.06900000000007,"*смех*"
"225","EDUop","S1304",565.604,566.02,0.41599999999994,"да-да"
"226","EDUop","S1304",568.27,568.536,0.265999999999963,"так"
"227","EDUop","S1304",622.259,624.794,2.53499999999997,"кхм это такое качество когда человек"
"228","EDUop","S1304",625,625.9,0.899999999999977,"такой необычный"
"229","EDUop","S1304",626.55,627.51,0.960000000000036,"такой оригинальный"
"230","EDUop","S1304",627.65,628.565,0.915000000000077,"как-то по-другому называется"
"231","EDUop","S1304",628.565,629.59,1.02499999999998,"такое иностранное слово"
"232","EDUop","S1304",629.89,633.285,3.39499999999998,"и в середине там *кривляется*"
"233","EDUop","S1304",633.285,634.49,1.20500000000004,"*смех*"
"234","EDUop","S1304",634.49,635.9,1.40999999999997,"середина как по-другому называется"
"235","EDUop","S1304",636.9,637.165,0.264999999999986,"да"
"236","EDUop","S1304",637.41,638.35,0.940000000000055,"вот с этим корнем"
"237","EDUop","S1304",638.743,640.94,2.197,"слово обозначающее качество такое"
"238","EDUop","S1304",640.94,642.03,1.08999999999992,"оригинального человека "
"239","EDUop","S1304",642.033,642.91,0.876999999999953,"который не такой как все"
"240","EDUop","S1304",642.91,643.38,0.470000000000027,"необычный"
"241","EDUop","S1304",645.71,645.9,0.189999999999941,"н=="
"242","EDUop","S1304",647.62,649.73,2.11000000000001,"начало слова как у машины"
"243","EDUop","S1304",649.73,651.12,1.38999999999999,"которая вот загребает вот"
"244","EDUop","S1304",654.42,654.56,0.139999999999986,"да"
"245","Lips","R2405",346.303,348.036,1.733,"gesture"
"246","Lips","R2405",355.084,355.817,0.733000000000004,"gesture"
"247","Lips","R2405",357.128,359.758,2.63,"gesture"
"248","Lips","R2405",366.052,367.883,1.83099999999996,"gesture"
"249","Lips","R2405",445.569,446.201,0.632000000000005,"gesture"
"250","Lips","R2405",512.27,513.635,1.36500000000001,"gesture"
"251","Lips","R2405",516.359,522.324,5.96499999999992,"gesture"
"252","Head","R2405",352.195,352.663,0.468000000000018,"gesture"
"253","Head","R2405",357.26,358.658,1.39800000000002,"gesture"
"254","Head","R2405",358.725,359.924,1.19899999999996,"gesture"
"255","Head","R2405",359.924,364.619,4.69500000000005,"gesture"
"256","Head","R2405",365.778,366.926,1.14799999999997,"gesture"
"257","Head","R2405",367.193,368.394,1.20100000000002,"gesture"
"258","Head","R2405",432.815,433.343,0.52800000000002,"gesture"
"259","Head","R2405",443.82,445.75,1.93000000000001,"gesture"
"260","Head","R2405",446.974,447.44,0.466000000000008,"gesture"
"261","Head","R2405",449.069,450.203,1.13399999999996,"gesture"
"262","Head","R2405",450.603,451.604,1.00099999999998,"gesture"
"263","Head","R2405",504.506,507.507,3.00100000000003,"gesture"
"264","Head","R2405",514.178,517.778,3.60000000000002,"gesture"
"265","Head","R2405",517.911,520.027,2.1160000000001,"gesture"
"266","Eyes","R2405",340.545,342.229,1.68399999999997,"op"
"267","Eyes","R2405",347.525,347.795,0.270000000000039,"op"
"268","Eyes","R2405",371.023,371.764,0.740999999999985,"op"
"269","Eyes","R2405",372.263,372.796,0.533000000000015,"op"
"270","Eyes","R2405",373.01,375.672,2.66200000000003,"exp"
"271","Eyes","R2405",378.93,380.383,1.45299999999997,"exp"
"272","Eyes","R2405",382.568,383.022,0.454000000000008,"op"
"273","Eyes","R2405",385.602,387.316,1.714,"exp"
"274","Eyes","R2405",389.458,390.124,0.665999999999997,"exp"
"275","Eyes","R2405",424.798,425.497,0.699000000000012,"exp"
"276","Eyes","R2405",426.214,426.879,0.66500000000002,"op"
"277","Eyes","R2405",428.256,429.274,1.01800000000003,"op"
"278","Eyes","R2405",430.547,431.745,1.19799999999998,"op"
"279","Eyes","R2405",432.418,432.851,0.432999999999993,"op"
"280","Eyes","R2405",454.031,454.33,0.298999999999978,"op"
"281","Eyes","R2405",456.668,457.101,0.432999999999993,"op"
"282","Eyes","R2405",495.074,495.507,0.432999999999993,"op"
"283","Eyes","R2405",497.039,500.242,3.20300000000003,"op"
"284","Eyes","R2405",507.644,507.844,0.199999999999989,"op"
"285","Eyes","R2405",508.31,509.143,0.83299999999997,"op"
"286","Brows","R2405",355.326,356.059,0.733000000000004,"gesture"
"287","Brows","R2405",446.059,447.427,1.36799999999999,"gesture"
"288","Brows","R2405",509.564,511.299,1.73499999999996,"gesture"
"289","Brows","R2405",513.94,514.942,1.00199999999995,"gesture"
"290","Brows","R2405",517.998,519.301,1.303,"gesture"
"291","Hands","R2405",344.519,344.885,0.365999999999985,"ps"
"292","Hands","R2405",346.687,347.087,0.399999999999977,"ps"
"293","Hands","R2405",348.484,349.45,0.966000000000008,"ps"
"294","Hands","R2405",426.493,427.626,1.13299999999998,"ps"
"295","Hands","R2405",440.817,441.749,0.932000000000016,"gesture"
"296","Hands","R2405",448.192,449.856,1.66399999999999,"gesture"
"297","Hands","R2405",449.856,450.289,0.432999999999993,"gesture"
"298","Hands","R2405",498.333,499.198,0.864999999999952,"ps"
"299","Legs","R2405",342.334,342.5,0.165999999999997,"gesture"
"300","Legs","R2405",357.608,357.941,0.33299999999997,"gesture"
"301","Legs","R2405",426.716,427.115,0.399000000000001,"gesture"
"302","Legs","R2405",438.353,438.853,0.5,"gesture"
"303","Legs","R2405",441.862,442.228,0.365999999999985,"gesture"
"304","Legs","R2405",448.233,448.599,0.365999999999985,"gesture"
"305","Legs","R2405",501.395,501.794,0.399000000000001,"gesture"
"306","Legs","R2405",512.113,514.212,2.09899999999993,"gesture"
"307","Legs","R2405",517.658,518.79,1.13199999999995,"gesture"
"308","Body","R2405",346.785,347.118,0.33299999999997,"gesture"
"309","Body","R2405",348.599,348.897,0.298000000000002,"gesture"
"310","Body","R2405",351.083,351.471,0.387999999999977,"gesture"
"311","Body","R2405",356.071,356.438,0.366999999999962,"gesture"
"312","Body","R2405",357.714,359.058,1.34399999999999,"gesture"
"313","Body","R2405",360.22,362.869,2.649,"gesture"
"314","Body","R2405",366.757,367.59,0.83299999999997,"gesture"
"315","Body","R2405",497.677,499.454,1.77699999999999,"gesture"
"316","Body","R2405",499.788,500.156,0.367999999999995,"gesture"
"317","Body","R2405",517.217,519.152,1.93500000000006,"gesture"
"318","Turns","R2405",341.121,369.067,27.946,"T1"
"319","Turns","R2405",426.302,457.547,31.245,"T2"
"320","Turns","R2405",495.564,518.084,22.5199999999999,"T3"
"321","EyesOp","R2405",346.468,347.099,0.630999999999972,"op"
"322","EyesOp","R2405",348.197,348.888,0.690999999999974,"op"
"323","EyesOp","R2405",350.524,352.414,1.88999999999999,"op"
"324","EyesOp","R2405",353.379,355.429,2.04999999999995,"op"
"325","EyesOp","R2405",356.128,358.25,2.12200000000001,"op"
"326","EyesOp","R2405",362.389,364.516,2.12700000000001,"op"
"327","EyesOp","R2405",364.615,365.327,0.711999999999989,"exp"
"328","EyesOp","R2405",365.693,367.037,1.34399999999999,"op"
"329","EyesOp","R2405",367.341,368.806,1.46499999999997,"exp"
"330","EyesOp","R2405",368.879,369.412,0.532999999999959,"op"
"331","EyesOp","R2405",370.58,370.98,0.400000000000034,"exp"
"332","EyesOp","R2405",371.079,371.246,0.166999999999973,"op"
"333","EyesOp","R2405",372.078,372.562,0.484000000000037,"exp"
"334","EyesOp","R2405",374.327,375.375,1.048,"exp"
"335","EyesOp","R2405",378.563,381.074,2.51100000000002,"exp"
"336","EyesOp","R2405",382.252,382.852,0.599999999999966,"exp"
"337","EyesOp","R2405",383.956,384.634,0.677999999999997,"exp"
"338","EyesOp","R2405",386.061,387.382,1.32100000000003,"exp"
"339","EyesOp","R2405",389.571,389.771,0.199999999999989,"op"
"340","EyesOp","R2405",390.103,390.403,0.300000000000011,"exp"
"341","EyesOp","R2405",429.2,431.111,1.911,"op"
"342","EyesOp","R2405",432.321,432.656,0.33499999999998,"op"
"343","EyesOp","R2405",437.307,441.439,4.13200000000001,"op"
"344","EyesOp","R2405",442.546,444.638,2.09199999999998,"op"
"345","EyesOp","R2405",445.938,449.281,3.34300000000002,"op"
"346","EyesOp","R2405",450.148,450.315,0.166999999999973,"op"
"347","EyesOp","R2405",458.596,458.863,0.266999999999996,"op"
"348","EyesOp","R2405",459.662,459.728,0.0660000000000309,"op"
"349","EyesOp","R2405",460.023,460.256,0.232999999999947,"exp"
"350","EyesOp","R2405",461.081,461.28,0.198999999999955,"exp"
"351","EyesOp","R2405",494.375,494.642,0.266999999999996,"op"
"352","EyesOp","R2405",494.708,495.274,0.565999999999974,"exp"
"353","EyesOp","R2405",500.007,500.936,0.928999999999974,"op"
"354","EyesOp","R2405",501.469,501.602,0.132999999999981,"op"
"355","EyesOp","R2405",503.199,516.821,13.622,"op"
"356","PausesOp","R2405",341.121,341.731,0.610000000000014,"mute"
"357","PausesOp","R2405",341.731,342.31,0.579000000000008,"voiced"
"358","PausesOp","R2405",344.43,344.78,0.349999999999966,"mute"
"359","PausesOp","R2405",348.717,349.54,0.823000000000036,"mute"
"360","PausesOp","R2405",349.54,350.08,0.539999999999964,"voiced"
"361","PausesOp","R2405",351.299,352.41,1.11100000000005,"mute"
"362","PausesOp","R2405",353.84,354.875,1.03500000000003,"mute"
"363","PausesOp","R2405",356.88,359.134,2.25400000000002,"mute"
"364","PausesOp","R2405",359.134,359.83,0.69599999999997,"voiced"
"365","PausesOp","R2405",359.83,360.942,1.11200000000002,"mute"
"366","PausesOp","R2405",363.03,366.98,3.95000000000005,"mute"
"367","PausesOp","R2405",367.91,369.06,1.14999999999998,"mute"
"368","PausesOp","R2405",426.302,427.552,1.25,"mute"
